Acc_X,Acc_Y,Acc_Z,AngV_X,AngV_Y,AngV_Z,Mag_X,Mag_Y,Mag_Z,Orin_X,Orin_Y,Orin_Z,Activity
-0.357157,-4.070934,3.089725,0.908964,1.265148,-2.78016,-38.993217,-17.525913,-17.782959,21.231154,-43.053724,-44.849042,Swinging
-2.904859,-1.750909,2.664459,0.998002,0.368862,-1.957564,-35.334145,-23.227398,-18.454197,26.397349,-49.776587,-38.666615,Swinging
-4.258345,-0.001198,1.559607,1.048227,-0.022507,-1.029874,-33.250481,-26.829369,-17.601147,29.457033,-54.827953,-35.874731,Swinging
-4.923861,0.58648,-0.496967,0.604305,-0.196521,-0.124772,-32.219101,-28.892117,-16.228592,29.558941,-58.090238,-36.241902,Swinging
-4.67882,0.465981,-1.133443,-0.388422,-0.569054,0.583242,-32.490494,-29.218189,-15.317974,28.295628,-58.297553,-38.334849,Swinging
-4.151317,-1.468596,-0.314795,-1.535428,-0.328368,1.349312,-33.824963,-27.480106,-15.771107,27.863435,-54.799212,-40.13844,Swinging
-2.873275,-5.063969,0.282912,-2.640154,-0.553405,2.477006,-36.832813,-21.75882,-17.519539,27.627502,-47.240376,-41.410615,Swinging
0.045954,-10.442135,2.89004,-3.93498,-0.440717,4.048248,-40.092987,-13.206746,-19.213642,27.49087,-34.571371,-43.01442,Swinging
6.965465,-17.44143,7.965386,-4.033921,-1.281336,5.276197,-42.060658,-0.220019,-19.350193,26.090424,-16.769135,-45.34498,Swinging
11.011252,-22.232667,13.472434,-1.113177,-4.146043,5.766043,-42.169319,13.007759,-15.050846,22.303215,0.798813,-52.638887,Swinging
14.425053,-27.802435,14.04634,4.171331,-6.162542,6.333016,-38.818653,24.545019,-8.657948,10.909937,14.205322,-65.473781,Swinging
17.930763,-35.530264,8.397986,7.893651,-5.153543,6.708913,-32.417,34.677895,-8.961136,-13.222545,26.46784,-74.258218,Swinging
21.963078,-48.927255,13.078753,13.056389,-6.130824,5.737806,-24.286484,38.800095,-19.68549,-51.214415,35.90677,-68.409284,Swinging
25.170607,-63.538671,-5.532196,16.731894,-1.926223,3.468875,-21.703766,23.990234,-37.56422,-105.577651,25.747004,-53.414632,Swinging
23.624622,-30.172306,-8.240813,8.35757,2.324665,2.134123,-17.674931,-1.255099,-45.568645,-141.533735,6.921823,-41.591469,Swinging
15.411951,-17.412391,2.796934,6.945945,0.492944,-0.873526,-12.647261,-20.765656,-41.871723,-156.838279,-8.539492,-37.52024,Swinging
9.387578,-12.809014,-1.374891,5.348168,1.485213,-2.11848,-8.138269,-33.094891,-33.72501,-165.165092,-25.646324,-37.358571,Swinging
4.778812,-10.109976,-2.444866,3.310614,1.234559,-2.362607,-1.663528,-40.170193,-26.073063,-167.373827,-40.005137,-34.375318,Swinging
2.240391,-7.382797,-2.94767,2.925787,1.580572,-1.426035,3.720448,-43.134571,-19.787235,-167.092185,-50.248329,-30.426256,Swinging
-1.45243,-2.643652,-11.350596,1.083447,0.253429,-0.215576,7.065571,-44.987476,-14.34148,-168.325701,-57.721587,-28.071636,Swinging
0.642464,-1.785188,-11.095826,-1.62299,-1.252821,0.665975,6.46769,-45.068283,-13.998863,-169.133622,-57.192723,-30.033041,Swinging
2.626887,-4.412225,-7.554041,-3.957083,-2.066647,0.813951,3.663921,-43.387363,-19.644829,-165.365544,-49.793238,-31.980022,Swinging
6.372249,-9.371861,-4.48183,-6.070469,-2.16312,0.27181,-0.226776,-38.337624,-28.674911,-157.354221,-37.235423,-32.602615,Swinging
12.400064,-17.953216,0.53394,-8.549959,-4.053755,-1.359522,-4.541878,-27.514992,-38.651234,-143.416048,-21.187268,-33.876983,Swinging
18.308427,-27.056835,9.867031,-9.642865,-3.90177,-1.29825,-14.95948,-6.071397,-45.3074,-123.179645,-2.382091,-42.401978,Swinging
22.069955,-29.441526,8.079149,-9.227194,-1.956287,-0.863555,-23.098047,11.91801,-40.877728,-101.025194,13.126453,-53.710946,Swinging
25.80888,-33.835339,6.002518,-10.820463,2.126343,-2.136275,-27.074949,26.504517,-31.062351,-73.580086,24.474058,-64.104233,Swinging
20.137474,-31.703472,11.179951,-9.686697,5.12816,-4.227362,-28.971561,35.056343,-19.215,-38.64874,27.980076,-70.336023,Swinging
13.820161,-22.334306,16.455431,-5.12648,4.763015,-4.798598,-32.979256,33.612804,-11.662685,-9.710369,23.649696,-68.271023,Swinging
13.987064,-18.449434,15.845,-0.646123,2.821502,-5.657393,-38.631069,25.679588,-11.007576,5.65023,13.902299,-62.430108,Swinging
8.900641,-16.620986,9.309291,0.647112,2.566657,-5.362857,-42.328705,14.129945,-13.1208,13.998512,-0.201898,-55.938735,Swinging
4.796925,-12.848531,8.50681,1.175473,2.765015,-4.529469,-42.50209,3.646761,-16.939621,21.651293,-13.058889,-47.494437,Swinging
0.993334,-8.749455,6.034701,2.081543,2.095829,-3.683778,-39.626152,-5.615399,-21.983761,28.146,-24.553019,-38.140364,Swinging
-2.359394,-5.472021,2.012116,2.063976,1.136868,-2.785752,-35.031021,-15.566503,-24.669624,33.369745,-35.13044,-30.755972,Swinging
-4.338428,-3.295397,0.209265,1.272711,0.520561,-1.845378,-31.871365,-21.560665,-24.735249,38.14481,-42.760102,-25.347323,Swinging
-6.26103,-2.129322,-0.704734,0.385901,-0.147993,-0.647524,-29.806808,-24.772018,-24.06176,41.847332,-46.815917,-21.948193,Swinging
-5.757477,-2.495461,-0.321082,-0.672451,-0.456135,0.559369,-30.100822,-25.185482,-23.423431,42.562398,-46.787483,-22.544667,Swinging
-4.686005,-4.309538,0.080383,-1.80241,-0.528999,1.646923,-31.52239,-22.695377,-24.242184,40.692886,-42.713672,-24.745655,Swinging
-2.550696,-8.120613,3.081193,-2.33505,-1.829559,2.80565,-34.454418,-17.355732,-24.16819,37.501199,-34.768359,-29.781575,Swinging
2.533631,-13.017081,6.739585,-2.546268,-2.563047,4.233191,-38.801888,-9.55017,-21.855682,32.876688,-23.557551,-38.248378,Swinging
8.230485,-19.520756,10.466684,-1.317345,-2.313565,6.464301,-42.0229,1.345212,-18.520859,26.050105,-9.135757,-47.211111,Swinging
16.55213,-22.916595,14.687457,1.605509,-4.190975,7.597726,-40.718227,16.13899,-16.211224,14.208332,7.574916,-55.221121,Swinging
21.223466,-23.438859,13.47902,6.706665,-5.181167,6.746366,-34.263489,31.064472,-14.683506,-6.594741,20.560744,-64.148683,Swinging
22.013223,-23.34216,8.158185,7.170944,-2.010625,5.081355,-27.869659,35.450336,-21.589561,-34.759777,27.71772,-63.53316,Swinging
22.147943,-29.304261,13.405822,9.210174,-1.40717,3.927231,-21.334782,31.306881,-32.429813,-63.7697,27.553621,-54.239583,Swinging
27.416836,-30.065728,2.262395,9.525852,3.825658,3.107023,-15.192751,17.209694,-43.521152,-94.363209,15.757471,-41.793564,Swinging
19.614611,-17.349072,7.31918,5.524589,5.680529,1.894782,-0.699684,2.23262,-48.713337,-112.255934,2.57204,-23.413518,Swinging
11.538007,-13.172907,4.680168,6.489423,3.097499,1.017173,10.356445,-11.442058,-45.811428,-121.371876,-13.222008,-11.387926,Swinging
7.956105,-6.18888,-0.18292,4.175762,3.548571,0.620877,16.718441,-23.644001,-38.500538,-126.199681,-28.501189,-3.630776,Swinging
4.450395,-2.299668,-0.880469,3.040235,2.219593,0.581965,21.356602,-30.303749,-30.382435,-128.260461,-39.027167,4.174294,Swinging
1.67352,1.011596,-1.920506,1.693978,1.401464,0.641659,23.248409,-34.819336,-22.812134,-129.279345,-46.292572,8.676261,Swinging
1.190025,3.338358,-0.931363,0.60207,0.510167,0.290021,23.472305,-36.719696,-19.658047,-130.719768,-49.927585,10.747831,Swinging
1.105601,3.922294,0.166604,-0.064743,0.024539,0.263314,23.399017,-37.348412,-18.776672,-131.620864,-51.047956,10.56733,Swinging
0.494721,4.679569,1.700614,-0.82873,-0.691642,-0.253734,23.148735,-37.000854,-19.827206,-131.908122,-49.860911,9.727695,Swinging
1.078956,4.474196,4.908143,-1.501135,-0.306648,-0.545264,23.067284,-35.349564,-22.66333,-131.110849,-46.202182,8.333114,Swinging
0.546813,3.504961,4.655619,-1.683396,-1.011485,-0.474737,23.214104,-33.096066,-25.809437,-130.030434,-41.416136,8.026663,Swinging
3.151995,1.968856,2.886897,-2.477627,-1.270672,-1.031005,22.594849,-29.984356,-29.994423,-128.363304,-35.866786,5.351775,Swinging
2.809208,-1.528472,4.351451,-2.680518,-1.801894,-0.753211,21.628365,-24.944458,-34.846157,-125.683393,-28.228799,2.825312,Swinging
6.6363,-4.080964,3.87095,-3.773321,-2.330733,-1.43723,19.178963,-18.928638,-39.924931,-122.742012,-19.248014,-1.357454,Swinging
8.754245,-8.64123,6.053861,-4.33418,-2.954643,-1.488674,13.391724,-7.999429,-46.122875,-117.268962,-8.092067,-7.884068,Swinging
15.522122,-13.7534,5.810467,-5.772378,-3.497142,-2.485239,5.377205,3.184551,-48.1059,-109.409856,3.962323,-16.951709,Swinging
20.300335,-20.503014,9.822125,-7.489981,-1.846,-4.053715,-4.304195,17.206427,-45.605213,-93.905798,17.404126,-28.690513,Swinging
20.624711,-26.61675,11.382779,-8.481102,2.242116,-6.31827,-11.860544,29.83532,-37.056767,-67.57403,27.911282,-40.091963,Swinging
5.079238,-27.960206,20.366348,-5.92602,4.271739,-6.147915,-18.731833,37.102051,-26.803589,-32.864038,30.975492,-47.301344,Swinging
6.548432,-17.030685,18.98502,-0.451058,1.280653,-4.375164,-24.620205,34.979309,-22.150116,-14.268858,26.155331,-48.904419,Swinging
6.146818,-13.307776,14.060112,0.307869,2.032511,-4.139596,-30.139149,29.471142,-22.477757,-5.512552,16.914283,-47.74705,Swinging
6.269413,-12.105477,14.171031,1.746119,1.808223,-4.019105,-33.522308,22.656235,-24.560127,1.047281,6.959879,-43.518998,Swinging
3.527864,-9.82901,8.532706,2.37982,1.916538,-3.530482,-35.024273,14.201609,-28.013546,5.675059,-4.980223,-38.301528,Swinging
1.545087,-6.824009,4.612658,2.419279,1.290714,-2.963022,-33.860207,3.72638,-31.997814,9.553293,-16.045341,-32.595153,Swinging
-1.660946,-4.481231,1.365311,2.075052,0.718382,-2.387069,-32.109867,-4.252688,-33.5592,13.561866,-25.783641,-28.055759,Swinging
-4.725523,-3.008294,-1.67367,1.083992,-0.174444,-1.6467,-30.83987,-10.115767,-33.282391,17.303102,-33.048483,-25.246832,Swinging
-6.143824,-3.004851,-2.051933,-0.945336,0.064651,-0.518744,-30.357132,-12.726085,-32.997112,20.90282,-35.145659,-23.872687,Swinging
-5.811665,-5.239255,-0.854723,-2.841624,0.446661,0.805242,-30.021055,-9.922458,-34.393673,23.14153,-30.518622,-21.79233,Swinging
-4.030968,-9.098679,3.15454,-3.642221,-0.72309,1.870188,-29.943977,-3.16854,-35.810436,23.404475,-20.427914,-21.445023,Swinging
-1.460363,-14.827566,5.751939,-3.989476,-1.538664,3.880144,-30.824875,6.74085,-34.403515,20.777235,-7.303326,-24.797029,Swinging
5.0975,-20.412153,10.134076,-2.738185,-3.394953,5.587352,-30.362158,19.342529,-30.201557,13.887872,8.020282,-30.998479,Swinging
9.621542,-23.77491,14.816639,1.757543,-6.068617,6.832942,-27.263796,29.665833,-24.243176,0.814575,20.934939,-40.430965,Swinging
13.57527,-24.962241,12.027489,5.620164,-6.552055,7.273593,-21.76215,35.92662,-23.559483,-23.590185,28.729046,-49.121517,Swinging
16.415763,-23.605312,7.739655,6.782909,-2.797048,6.397211,-16.474323,34.907951,-30.597717,-55.271588,31.959524,-48.297089,Swinging
19.048488,-20.725751,8.161029,5.456373,0.373993,5.228544,-8.161354,29.027386,-39.469265,-85.042555,30.49743,-35.751788,Swinging
18.02806,-22.482647,14.148877,7.250834,-0.318545,3.476056,-1.912663,19.082371,-45.426731,-107.349977,22.041632,-26.198685,Swinging
17.226028,-15.189214,7.764204,5.193677,3.645006,2.481609,4.326962,4.239172,-48.734463,-123.420878,8.138065,-17.391435,Swinging
9.842932,-10.956167,6.695576,5.461347,2.451865,1.710741,12.384529,-8.705062,-46.270374,-132.589041,-5.577139,-7.923253,Swinging
6.234835,-5.855074,1.689836,4.273243,2.518482,1.715111,16.870918,-20.397507,-40.366497,-138.76425,-19.44862,-2.088256,Swinging
4.437672,-1.438808,-0.893342,2.964188,1.479055,0.99929,19.060326,-28.685417,-33.912777,-143.161591,-30.150706,2.19171,Swinging
2.20237,0.956511,-1.310525,1.694784,0.895079,0.766879,19.933739,-34.201077,-27.799019,-145.45057,-37.109548,4.35644,Swinging
2.33215,2.405348,-2.128574,0.516816,0.025882,0.291132,19.585983,-36.075157,-25.05965,-147.125584,-40.840703,4.778648,Swinging
2.075434,2.112707,-1.837429,-0.740502,-0.451863,-0.241656,19.304279,-36.054493,-25.008232,-146.993683,-40.870305,4.224852,Swinging
2.400708,0.702938,-1.154399,-1.874223,-0.970022,-0.545481,19.107101,-34.124298,-27.612907,-145.620389,-37.32141,3.139266,Swinging
4.032614,-1.913471,-1.127905,-3.050828,-1.435222,-1.021526,18.480675,-30.51326,-32.34354,-143.121083,-30.672659,1.046231,Swinging
5.854326,-6.402037,0.22618,-4.378481,-2.222377,-1.37803,16.864597,-23.689743,-38.622028,-139.021095,-20.317612,-2.253537,Swinging
9.250763,-12.577595,1.77935,-5.677021,-3.323254,-1.651798,12.782932,-13.499892,-44.842899,-133.147131,-6.773361,-8.34106,Swinging
17.728533,-21.431234,5.00619,-7.064815,-4.542476,-2.404805,3.953293,1.103913,-48.784481,-123.508872,9.301818,-19.891281,Swinging
23.05371,-28.863578,9.421109,-8.109772,-3.822729,-2.682471,-9.421711,17.190636,-45.426113,-105.637589,24.501364,-38.285632,Swinging
25.234974,-31.792986,5.112319,-9.825,2.340683,-4.644276,-21.282911,32.380878,-31.754139,-77.383873,33.931801,-57.832514,Swinging
8.799601,-31.128668,10.118508,-8.141322,5.499041,-5.564446,-25.650723,37.642578,-20.053928,-39.164493,32.919683,-65.992594,Swinging
11.261232,-19.510128,11.540252,-3.026449,0.77609,-5.086039,-31.874962,34.035954,-12.687103,-14.992227,25.264746,-68.707179,Swinging
12.978162,-15.933915,7.003786,-2.513809,1.546151,-4.864477,-38.417866,26.661686,-7.537624,-2.367334,14.433759,-70.987827,Swinging
10.534793,-14.997762,7.640412,-2.127191,3.101719,-4.733952,-42.551014,18.01709,-6.876656,9.394003,3.975747,-66.198656,Swinging
6.083799,-12.472663,8.068072,-0.588992,2.820602,-4.176897,-44.049725,8.969564,-9.945137,19.910482,-5.605882,-57.409322,Swinging
2.885849,-9.289233,6.694678,0.643417,2.205123,-3.048853,-43.50631,1.382114,-14.416668,26.71083,-14.109578,-48.77921,Swinging
1.519041,-6.179001,5.107529,1.721701,0.861747,-2.221367,-41.997589,-4.597049,-18.153488,29.879042,-21.846874,-43.029253,Swinging
-1.842069,-3.331173,3.032693,1.447782,-0.107869,-1.230426,-40.501976,-10.186299,-18.593811,30.866817,-29.046831,-41.351687,Swinging
-1.661545,-1.111289,3.025508,1.250275,-0.139235,-0.23879,-40.053459,-13.795701,-17.616951,29.857601,-33.457066,-42.342015,Swinging
-1.48611,-0.839155,1.954486,0.881957,-0.457978,0.383316,-40.186192,-14.523637,-16.409309,27.140203,-35.72502,-44.568144,Swinging
-1.60601,-1.792672,1.335223,0.196863,-0.774439,1.114146,-41.179661,-13.839015,-14.883099,24.016435,-35.662045,-48.173621,Swinging
-0.119452,-3.735482,0.770598,-1.11514,-0.108132,1.978386,-42.569279,-10.849307,-13.560246,21.526981,-31.963296,-51.167773,Swinging
1.035996,-7.351363,2.036066,-2.173554,0.160581,3.004055,-43.269615,-5.420539,-14.039444,20.756566,-23.919394,-51.429038,Swinging
4.482878,-11.935131,4.158652,-2.875498,0.010806,4.004884,-43.249062,2.812239,-15.09267,20.231344,-11.777463,-51.070717,Swinging
8.082892,-16.149018,8.470286,-1.744962,-1.903888,4.649364,-41.855148,12.93343,-15.110893,18.504506,2.491854,-52.939604,Swinging
9.485625,-20.034338,10.862761,1.220631,-3.999802,5.709398,-38.876766,23.749825,-12.074425,11.994747,15.610065,-59.707492,Swinging
12.668905,-25.125701,10.920541,5.093079,-5.548092,6.48725,-32.815289,33.555786,-10.251579,-3.96739,27.93516,-67.112734,Swinging
13.232633,-32.58963,8.225994,8.718507,-5.203063,6.097812,-23.366385,41.278793,-16.967316,-33.286099,37.682219,-66.704367,Swinging
13.942906,-42.641077,7.477101,12.003287,-5.278058,5.692012,-16.584677,36.146225,-31.345287,-76.365857,38.416565,-53.853515,Swinging
19.459234,-46.966782,0.092957,13.17556,-2.889258,3.568817,-15.953547,16.163265,-44.694996,-120.46624,23.735899,-43.082856,Swinging
16.021633,-27.160869,-0.718506,8.249685,0.412501,1.205177,-16.473345,-6.84444,-45.834888,-147.870204,4.732428,-40.341413,Swinging
9.345217,-17.959802,3.464995,7.770499,0.457411,-0.293676,-14.435585,-22.614258,-40.316181,-163.114522,-11.598933,-38.927824,Swinging
5.026248,-10.831925,-4.492907,6.524929,-0.418996,-1.111069,-12.822054,-35.6329,-29.444851,-176.685868,-29.156456,-43.983717,Swinging
2.037862,-5.401817,-6.338719,3.345444,0.014796,-1.085966,-10.595524,-42.673321,-18.700912,172.929132,-41.641026,-50.557242,Swinging
0.805325,-3.077899,-6.817872,2.174471,-0.018633,-0.986263,-8.150528,-45.480217,-12.08884,166.114512,-48.888977,-55.41356,Swinging
-2.432142,-2.037263,-11.018736,-0.476792,0.752031,-0.255361,-5.737583,-46.629051,-8.511429,163.65211,-52.915937,-56.438341,Swinging
-2.544409,-3.572471,-7.488328,-2.754044,-0.529668,1.04191,-6.357616,-45.848736,-12.467358,168.69422,-49.731427,-51.368782,Swinging
-0.302521,-7.196285,-4.022435,-3.648401,-1.251937,2.600401,-10.506565,-43.043304,-18.435825,174.12283,-40.427248,-50.247835,Swinging
3.942951,-12.763658,-2.59201,-5.378514,-0.860112,3.352531,-17.620676,-36.497757,-26.047878,179.062637,-25.9744,-50.687131,Swinging
9.117989,-20.672611,-0.133672,-7.345994,-1.244373,2.837102,-24.487776,-24.430065,-33.895313,-172.72284,-7.794168,-51.160298,Swinging
14.728622,-31.972014,2.129023,-9.414804,-1.233045,2.153967,-30.317932,-6.705649,-38.411182,-158.238521,11.996012,-55.810854,Swinging
18.479821,-43.651626,4.010909,-11.153183,-0.149573,2.363821,-34.105022,15.343096,-33.631931,-133.558437,31.629074,-67.996148,Swinging
20.050205,-41.948917,3.478167,-12.873863,5.486849,0.086021,-33.003262,33.705288,-19.449955,-92.391214,43.061866,-89.543278,Swinging
2.602638,-32.812815,10.15144,-9.360135,9.781594,-0.792624,-30.361851,39.810581,-6.836998,-46.469908,37.866251,-96.184015,Swinging
11.922108,-20.940704,8.147407,-3.609964,5.132094,-1.975231,-29.117195,38.843311,-2.885918,-22.849678,34.206296,-87.359698,Swinging
14.879807,-16.839233,5.532794,-1.733886,1.417109,-4.486763,-32.641872,34.445442,-1.243145,-13.035731,26.301653,-82.67263,Swinging
11.691438,-17.617764,6.27091,-1.96967,1.13465,-5.138088,-38.7547,26.570961,2.298899,-5.250585,12.903922,-82.291822,Swinging
10.150692,-14.958544,7.745343,-0.773499,3.075724,-4.915029,-43.124992,17.260752,1.735292,1.515781,-0.717505,-77.633181,Swinging
6.899153,-11.959979,6.863976,0.660171,2.802186,-4.621974,-45.424988,7.713972,-4.551662,6.281459,-13.785815,-68.050624,Swinging
2.454745,-7.512128,4.489165,1.523172,1.56149,-4.070147,-45.057358,-2.302857,-10.487843,9.20543,-26.441866,-60.436867,Swinging
-2.179168,-3.430267,2.832111,1.719074,0.341136,-3.150595,-42.723892,-11.707799,-12.500759,11.183599,-38.053025,-56.418769,Swinging
-4.001629,-0.585133,2.209256,1.644727,-0.447692,-1.811899,-40.447742,-18.625946,-11.534363,11.490762,-46.983154,-56.272171,Swinging
-3.792813,0.714015,1.555715,1.580663,-0.97253,-0.758685,-39.045151,-22.649231,-8.828735,8.576845,-52.775454,-60.518657,Swinging
-3.353626,1.17835,0.375569,1.044617,-0.797043,0.022942,-38.643806,-24.629688,-4.686291,3.461541,-55.686907,-67.330682,Swinging
-3.48176,1.051114,-0.380958,0.072329,-0.215643,0.791738,-39.050282,-24.173447,-2.844105,-0.286788,-55.583382,-72.122122,Swinging
-3.468138,-0.314795,-0.25971,-1.173487,0.533468,1.881116,-40.514053,-21.564754,-3.441387,-0.171681,-51.865865,-71.729459,Swinging
-2.811154,-4.293222,1.089584,-2.513509,0.481263,3.410576,-42.599419,-16.191628,-6.089592,3.193732,-43.793225,-67.498327,Swinging
2.740202,-9.914333,3.526367,-2.702497,0.109636,5.529191,-44.870247,-6.879762,-8.001675,5.605323,-29.562253,-65.372659,Swinging
9.549242,-16.64823,5.028942,-3.277587,0.555379,6.895614,-44.684849,7.341744,-9.246387,5.765741,-10.085634,-64.28095,Swinging
14.435681,-20.489691,11.283536,-1.703478,-1.897707,6.28487,-40.170479,22.057056,-8.393063,4.738773,11.19622,-64.777845,Swinging
14.071788,-21.611758,14.043347,3.278927,-5.884729,4.318185,-34.153698,32.192707,-5.422325,-2.064199,25.57049,-72.338521,Swinging
10.663076,-26.272466,9.764046,7.794685,-8.057506,3.564441,-29.844088,38.206242,-5.363811,-21.520634,33.720611,-82.372839,Swinging
14.362483,-35.012791,5.78008,12.601576,-7.784553,1.693561,-27.731834,39.583393,-15.365395,-58.188248,39.364386,-83.998992,Swinging
20.982317,-36.499499,-3.54403,11.61558,-2.601354,-0.461569,-30.720423,27.827141,-29.149757,-103.778614,34.527544,-72.304166,Swinging
18.840571,-32.919244,0.065414,9.20842,-2.625119,-2.098269,-32.786835,9.831921,-36.096081,-133.65153,20.490193,-64.169498,Swinging
10.76217,-24.510929,0.255818,8.478892,-3.249632,-3.472448,-35.813225,-9.794633,-30.944656,-154.303209,2.59741,-68.917991,Swinging
5.808072,-14.856606,-3.802243,6.288867,-2.131369,-3.647927,-34.973957,-25.527805,-19.311951,-172.729318,-13.494566,-78.723721,Swinging
1.111888,-8.173902,-5.175338,3.375242,-1.394604,-3.396216,-29.957211,-35.308929,-8.373192,173.048295,-25.461026,-88.763172,Swinging
-0.839454,-4.971462,-4.275858,1.220731,-0.236659,-2.593883,-24.356621,-40.002869,-2.183666,164.700397,-34.064967,-95.672965,Swinging
-2.66895,-3.157085,-5.217101,-0.260158,1.721039,-1.676898,-19.646555,-42.674118,-0.60759,161.471715,-40.287554,-96.164367,Swinging
-4.93389,-2.619253,-5.507497,-1.787598,2.629076,-0.366379,-16.467716,-43.932503,-4.095024,164.757692,-43.782969,-87.31167,Swinging
